WEEK_NUMBER,WORK_LOCATION,SHIFT_TIME,DEPARTMENT_GROUP,WEEKLY_ATTENDANCE_RATE,FOUR_WEEK_ROLLING_AVG,SIX_WEEK_ROLLING_AVG,EXPONENTIAL_SMOOTHING_0_2,EXPONENTIAL_SMOOTHING_0_4,EXPONENTIAL_SMOOTHING_0_6,EXPONENTIAL_SMOOTHING_0_8,EXPONENTIAL_SMOOTHING_1
2024-W35,TX Irving,PM,Production,86.92,85.783854654,84.580528224,85.074840408,85.037515816,84.954554025,84.804807602,84.82252142
2024-W35,AZ Phoenix,AM,Production,86.41,88.602842585,87.265439971,87.75233538,88.931359251,89.805430762,90.554296512,91.321499014
2024-W35,CO Aurora,PM,Quality,100,67.24137931,74.285714286,77.641647618,72.232115221,71.642662845,73.431904604,76.470588235
2024-W35,NJ Swedesboro Commerce Blvd,PM,Shipping,88.1,96.178343949,91.25,92.63874544,94.361475118,95.562046242,96.427492562,97.619047619
2024-W35,CO Aurora,AM,Production,92.29,89.966367713,89.298401421,89.100206651,88.939416462,88.572779155,88.214736773,87.975951904
2024-W35,TX Irving,AM,Quality,94.2,84.724689165,84.180138568,84.164084674,83.630455963,82.524369423,80.914395525,79.020979021
2024-W35,TX Irving,AM,Production,89.46,88.12309665,87.992891258,88.184877038,87.999859491,87.962011539,88.040971898,88.256658596
2024-W35,CO Aurora,AM,Shipping,91.67,83.333333333,86.153846154,83.583050968,77.224962356,70.914902644,65.261126632,60
2024-W35,TX Grand Prairie Post and Paddock,PM,Warehouse,96.15,84.324324324,86.301369863,84.16879331,83.047008408,81.402628599,80.112152141,79.166666667
2024-W35,NJ Newark Lister Ave,PM,Shipping,97.14,95.125786164,94.026776519,93.189837148,94.03342268,94.010255332,93.940768479,94.186046512
2024-W35,NJ Newark Lister Ave,PM,Production,89.53,87.742959143,88.271334792,87.88447937,87.666775001,87.633889976,88.095241702,89.006439742
2024-W35,NJ Newark Lister Ave,PM,Warehouse,80,87.883211679,86.653956149,87.212511581,87.489213509,87.716355202,87.854054521,88.13559322
2024-W35,CO Aurora,AM,Warehouse,92,90.594059406,90.189873418,89.529345021,89.907017848,89.725136231,89.428803285,89.285714286
2024-W35,TX Irving,AM,Shipping,95.62,82.692307692,84.597701149,84.549761184,84.332622531,84.657699453,85.33507316,86.013986014
2024-W35,CO Aurora,PM,Shipping,91.67,87.931034483,85.057471264,85.467877733,84.654741785,83.116595134,81.436323228,80
2024-W35,TX Grand Prairie Post and Paddock,PM,Production,83.15,83.874709977,84.359805511,84.613897496,83.186812943,82.053755267,81.034952713,80
2024-W35,TX Grand Prairie Post and Paddock,AM,Shipping,100,76.258992806,74.429223744,76.636169677,76.088908455,77.385157899,79.673046183,82.857142857
2024-W35,TX Irving,AM,Warehouse,90.14,88.68159204,86.569579288,86.376302109,87.572678614,87.995024786,88.103477295,88.349514563
2024-W35,CO Aurora,PM,Warehouse,88.24,89.473684211,88.546255507,88.138851623,87.150226646,86.224072772,86.120384808,87.5
2024-W35,AZ Phoenix,PM,Warehouse,100,84.834123223,85.779122542,87.817123008,88.06067149,89.612376244,91.411859675,92.792792793
2024-W35,NJ Newark Lister Ave,AM,Production,90.97,89.829536142,89.234708393,89.673520126,89.747383475,89.795692552,89.781858077,89.716545814
2024-W35,NJ Swedesboro Commerce Blvd,AM,Production,87.59,89.961659115,87.871581451,88.297539167,88.821780894,89.017132822,89.066206573,89.269051322
2024-W35,AZ Phoenix,AM,Warehouse,90,81.19205298,81.111111111,81.349778189,82.205620574,83.199770839,84.423717451,85.78680203
2024-W35,NJ Newark Lister Ave,AM,Warehouse,81.67,87.828947368,86.54676259,87.256042577,87.707182421,88.124046193,88.434444278,88.75
2024-W35,NJ Swedesboro Commerce Blvd,AM,Warehouse,88.61,88.495575221,89.56043956,87.333561819,86.465762854,84.789330858,83.230033794,82.142857143
2024-W35,NJ Newark Lister Ave,AM,Shipping,90.24,90.459965928,90.644257703,89.797388009,89.852402393,89.444229452,89.005795651,88.778877888
2024-W35,CO Aurora,AM,Quality,87.5,90.797546012,87.937743191,86.893907638,87.298694141,85.852931338,83.725362025,81.395348837
2024-W35,AZ Phoenix,PM,Production,79.12,83.594120436,81.876196554,82.439857584,83.125115384,83.652700849,84.143883012,84.885764499
2024-W35,TX Grand Prairie Post and Paddock,PM,Shipping,80,75.641025641,75.20661157,70.981578799,73.361409176,73.656210147,74.039117802,75
2024-W35,TX Grand Prairie Post and Paddock,AM,Warehouse,96.67,79.324894515,79.608938547,79.535160474,81.182631274,82.177819557,82.426839998,81.666666667
2024-W35,TX Irving,PM,Shipping,88.41,86.821705426,84.160756501,86.508274139,85.754683207,85.849243398,86.160394851,86.956521739
2024-W35,NJ Newark Lister Ave,AM,Quality,87.82,85.407725322,86.419753086,86.300967939,86.636580397,87.311165573,88.439192245,89.772727273
2024-W35,NJ Swedesboro Commerce Blvd,PM,Quality,89.33,89.015151515,88.349514563,88.137585301,87.580387303,86.338415814,85.116025898,84.285714286
2024-W35,NJ Swedesboro Commerce Blvd,AM,Quality,92.54,93.333333333,88.939051919,88.811860463,90.946390373,92.250612712,93.340899153,95.238095238
2024-W35,NJ Swedesboro Commerce Blvd,AM,Shipping,88.89,94.160583942,89.861751152,90.488891968,92.346185065,93.170585728,93.63916295,94.444444444
2024-W35,AZ Phoenix,AM,Shipping,89.66,86.956521739,85.185185185,86.624734419,88.530059696,90.694252838,92.320642082,93.162393162
2024-W35,AZ Phoenix,PM,Shipping,98.65,91.605839416,91.127098321,92.934134461,94.272681418,96.326844298,98.282322811,100
2024-W35,AZ Phoenix,AM,Quality,90.24,82.945736434,81.161290323,81.932615031,83.750153822,85.366645519,86.728059563,87.969924812
2024-W35,AZ Phoenix,PM,Quality,87.63,80.407124682,79.351535836,80.577385009,83.010504648,85.349479211,87.080620419,88.118811881
2024-W35,CO Aurora,PM,Production,88.73,88.077858881,88.152866242,88.950519829,88.392446678,88.789839625,90.199535609,92.481203008
2024-W35,TX Irving,PM,Warehouse,98.46,92.127460169,92.96388543,92.398435697,91.64641897,90.970109901,90.518695287,90.405904059
2024-W35,NJ Swedesboro Commerce Blvd,PM,Production,88.63,86.791648914,85.544217687,87.209173868,85.843244706,85.465293568,85.569430408,86.18705036
2024-W34,TX Irving,PM,Quality,85,92.204899777,91.396332863,90.433076156,92.613136051,93.348211925,93.610714795,93.636363636
2024-W34,NJ Swedesboro Commerce Blvd,AM,Shipping,83.33,92.19858156,88.235294118,89.5529331,90.943266305,91.237497485,90.400765601,88.888888889
2024-W34,CO Aurora,PM,Warehouse,77.42,89.655172414,88.163265306,88.263452162,86.94923513,84.497987922,81.086661563,77.142857143
2024-W34,NJ Newark Lister Ave,AM,Warehouse,83.88,86.813186813,86.474820144,86.872852882,86.988512272,87.159968547,87.153017228,86.974789916
2024-W34,TX Grand Prairie Post and Paddock,PM,Warehouse,94,86.734693878,87.030716724,85.414328106,85.637003493,84.77375911,83.906215121,83.333333333
2024-W34,NJ Swedesboro Commerce Blvd,PM,Shipping,90.48,93.548387097,88.381742739,91.353627977,92.057449732,92.271266254,91.338069536,89.743589744
2024-W34,NJ Newark Lister Ave,AM,Quality,89.89,85.816618911,86.255924171,85.450989054,84.585996497,83.747366347,83.383532182,83.510638298
2024-W34,TX Grand Prairie Post and Paddock,AM,Shipping,89.74,74.305555556,73.214285714,75.180665707,71.674316052,69.145153495,66.702447528,64.705882353
2024-W34,AZ Phoenix,PM,Warehouse,96.43,82.710280374,87.072808321,86.625624181,84.882519084,84.779337101,85.862150411,87.387387387
2024-W34,NJ Newark Lister Ave,PM,Shipping,97.7,94.904458599,93.025641026,92.928393659,93.923292477,93.720880507,92.858675539,91.612903226
2024-W34,CO Aurora,AM,Quality,90,92.452830189,88.847583643,88.139597293,91.194577118,92.54638743,92.916757075,93.181818182
2024-W34,CO Aurora,AM,Production,88.35,90.49012436,88.91954023,89.452888785,89.742542062,89.64551575,89.336532778,89.021479714
2024-W34,NJ Swedesboro Commerce Blvd,PM,Warehouse,89.55,84.814814815,84.651162791,85.132467532,84.597677434,83.875039543,83.003245997,82.089552239
2024-W34,TX Grand Prairie Post and Paddock,PM,Shipping,60,79.487179487,74.4,70.116013011,72.294693324,71.645658134,70.208844077,70
2024-W34,NJ Newark Lister Ave,PM,Quality,86.67,90.89376054,91.693635383,91.486577225,92.675622042,93.299066843,93.254873994,92.405063291
2024-W34,TX Irving,PM,Production,85.64,85.557200254,84.402549844,85.154527386,85.225909204,85.215491938,84.711272904,83.757178015
2024-W34,NJ Newark Lister Ave,PM,Production,87.01,87.964295998,88.33068923,87.572975731,86.585668526,85.029722394,83.323984676,81.527864746
2024-W34,NJ Swedesboro Commerce Blvd,PM,Quality,83.78,91.254752852,90.43062201,89.087119587,89.825553107,89.495417861,88.492496067,86.956521739
2024-W34,TX Grand Prairie Post and Paddock,PM,Production,84.55,84.868421053,85.909479078,85.927817046,85.728691329,85.656236874,85.831075083,86.057692308
2024-W34,CO Aurora,AM,Warehouse,85.71,90.452261307,90.251572327,89.59110078,90.347316969,90.419467205,90.015362619,89.285714286
2024-W34,NJ Newark Lister Ave,AM,Production,89.21,89.202789794,89.758349481,89.662698235,89.767929757,89.911644477,90.032648063,90.066225166
2024-W34,NJ Swedesboro Commerce Blvd,PM,Production,88.2,84.743124027,86.805365453,87.473643671,85.560441386,84.05355217,82.275956547,79.841897233
2024-W34,CO Aurora,PM,Shipping,75,91.228070175,86.206896552,86.882957812,87.816836633,87.818571623,87.159638609,86.666666667
2024-W34,TX Grand Prairie Post and Paddock,AM,Production,87.59,84.943371086,85.355470413,85.708869209,85.459631962,85.181089218,84.828225262,84.433962264
2024-W34,TX Grand Prairie Post and Paddock,AM,Warehouse,85,79.831932773,78.770949721,79.053599417,80.862944117,82.945328658,85.465571938,88.333333333
2024-W34,TX Irving,AM,Shipping,94.29,83.47826087,85.193621868,84.163885716,83.227115242,82.677653955,82.709330265,83.108108108
2024-W34,NJ Newark Lister Ave,AM,Shipping,89.04,91.666666667,90.095131505,90.056138541,90.580582475,90.454181165,89.916299289,89.144736842
2024-W34,CO Aurora,PM,Production,94.74,84.88372093,88.671472709,88.344296206,85.323138141,80.632896338,74.696413549,65.671641791
2024-W34,AZ Phoenix,PM,Production,78.7,81.453252033,81.589825119,81.814076811,81.876281014,81.724358595,81.150449382,80.172413793
2024-W34,CO Aurora,PM,Quality,93.75,65.517241379,77.876106195,77.893488833,69.105872885,62.43628821,56.868618339,50
2024-W34,AZ Phoenix,AM,Quality,91.27,79.803921569,79.923273657,80.395171494,80.87532111,81.396894524,81.701113349,81.679389313
2024-W34,AZ Phoenix,AM,Warehouse,87.37,80.834419817,80.305602716,80.23882005,79.759907374,79.196735233,78.808881513,78.645833333
2024-W34,NJ Swedesboro Commerce Blvd,AM,Quality,80.6,89.964157706,87.029288703,87.570727732,88.422084949,88.030688287,86.040180627,83.076923077
2024-W34,TX Irving,PM,Warehouse,94.76,92.944496707,92.990074442,92.896379537,92.479853359,91.823115812,90.97360392,89.887640449
2024-W34,AZ Phoenix,PM,Quality,82.11,76.804123711,78.11965812,78.680783261,79.547000856,81.177088759,82.969320285,84.466019417
2024-W34,NJ Swedesboro Commerce Blvd,AM,Production,85.59,88.460038986,87.976801249,88.111295883,88.572368005,88.706560374,88.420854272,87.912087912
2024-W34,TX Irving,PM,Shipping,82.43,85.555555556,84.126984127,86.403662563,84.93588536,84.067560395,82.666705231,80.64516129
2024-W34,TX Irving,AM,Quality,87.86,85.185185185,86.167800454,85.361750297,86.666190924,87.792735453,88.521246768,88.732394366
2024-W34,NJ Newark Lister Ave,PM,Warehouse,88.82,85.901162791,86.754966887,86.98234322,87.051519005,87.076205985,86.714291876,85.795454545
2024-W34,AZ Phoenix,AM,Production,87.07,85.91995393,86.993797884,86.803401883,87.145059281,87.224356288,87.044336697,86.384439359
2024-W34,TX Irving,AM,Warehouse,93.17,87.407407407,85.588470777,85.91883459,87.061635173,87.469793824,87.142891364,86.384976526
2024-W34,NJ Swedesboro Commerce Blvd,AM,Warehouse,89.16,91.242937853,89.26746167,88.401137315,89.116831326,88.589819789,87.426284664,86.206896552
2024-W34,AZ Phoenix,PM,Shipping,94.29,88.235294118,89.879518072,91.102072918,90.355669128,90.825355324,91.603502844,92.105263158
2024-W34,TX Irving,AM,Production,87.86,87.584767866,88.416988417,88.165541245,87.815976693,87.502134032,87.169401928,86.75059952
2024-W34,CO Aurora,AM,Shipping,85.71,92.5,95,91.510953127,92.985439068,92.325788664,91.857541589,91.666666667
2024-W34,AZ Phoenix,AM,Shipping,86.07,83.333333333,83.284457478,84.99723205,85.31801987,86.830748239,88.840758125,91.228070175
2024-W33,CO Aurora,PM,Warehouse,87.5,91.25,90,90.551803002,92.88604185,95.163672141,96.680244595,97.222222222
2024-W33,TX Irving,PM,Shipping,86.96,84.246575342,85.622317597,87.564459995,87.426802008,88.761471482,90.209276378,91.044776119
2024-W33,NJ Newark Lister Ave,AM,Warehouse,88.75,85.855263158,86.55643422,86.846811199,86.99805017,87.450748734,87.890671534,88.13559322
2024-W33,NJ Swedesboro Commerce Blvd,PM,Production,86.19,86.592178771,88.359920239,88.82787829,88.767720244,89.62793712,90.731423678,91.485809683
2024-W33,NJ Swedesboro Commerce Blvd,PM,Shipping,97.62,89.937106918,89.387755102,91.735439478,93.562203671,95.972607822,97.45500092,97.619047619
2024-W33,AZ Phoenix,PM,Warehouse,92.79,83.599088838,87.900874636,86.445110257,83.191855963,80.736745662,79.614995701,79.464285714
2024-W33,NJ Swedesboro Commerce Blvd,AM,Production,89.27,87.53189938,87.722269263,88.159656362,89.062722796,90.048398921,90.596421358,90.56372549
2024-W33,NJ Newark Lister Ave,AM,Shipping,88.78,91.511035654,89.614740369,90.289583273,91.571495841,92.495178462,93.104413276,93.64548495
2024-W33,TX Irving,AM,Quality,79.02,84.337349398,83.626373626,84.596676483,85.331863136,86.398940224,87.68769669,89.04109589
2024-W33,CO Aurora,PM,Production,92.48,89.743589744,90.620031797,90.029808209,91.090544102,92.641995863,94.282958207,95.488721805
2024-W33,TX Grand Prairie Post and Paddock,PM,Shipping,75,76.543209877,72.093023256,70.14016643,73.765480773,74.098490658,71.030011701,66.666666667
2024-W33,TX Irving,PM,Warehouse,90.41,94.382022472,93.28817734,93.634388392,94.187623345,94.676309388,95.178112529,95.744680851
2024-W33,AZ Phoenix,AM,Quality,87.97,79.256360078,79.643765903,80.072787373,80.333399699,80.971756104,81.786618648,82.481751825
2024-W33,CO Aurora,PM,Quality,76.47,77.631578947,79.365079365,81.749184765,77.785905207,76.942810247,79.802149736,85.714285714
2024-W33,TX Irving,AM,Production,88.26,88.280837586,88.598130841,88.559023738,88.632210866,88.783731396,89.026809679,89.241736876
2024-W33,TX Grand Prairie Post and Paddock,PM,Warehouse,79.17,88.775510204,88.054607509,85.931980886,87.175853969,86.962293224,86.234940758,85.416666667
2024-W33,CO Aurora,PM,Shipping,80,85.964912281,86.206896552,86.939430588,88.608198332,89.57167411,89.094379354,87.5
2024-W33,CO Aurora,AM,Shipping,60,94.736842105,96.551724138,91.468267946,94.018215453,93.437159009,92.66519197,91.666666667
2024-W33,NJ Newark Lister Ave,PM,Quality,81.65,92.333333333,91.392136026,91.250953486,92.867107219,94.759340541,96.984207396,99.310344828
2024-W33,CO Aurora,AM,Production,87.98,89.88005997,89.373297003,89.568070822,90.264614307,90.596117387,90.514282314,90.105263158
2024-W33,TX Irving,PM,Quality,91.53,92.077087794,91.251682369,89.738913435,91.970460262,92.926016421,93.509701185,93.805309735
2024-W33,CO Aurora,AM,Warehouse,89.29,90.68627451,90.683229814,89.668780852,91.132628423,92.366902246,93.335996093,94.117647059
2024-W33,AZ Phoenix,PM,Production,84.89,81.511335013,81.961526332,82.246884933,83.181766773,84.455273875,85.685115502,86.549707602
2024-W33,CO Aurora,AM,Quality,81.4,88.235294118,87.719298246,86.991599076,89.840931757,91.533045432,91.806275717,90.909090909
2024-W33,NJ Newark Lister Ave,AM,Quality,89.77,86.357039187,86.989553656,85.964341632,85.361708375,84.131314935,82.841897713,81.767955801
2024-W33,TX Grand Prairie Post and Paddock,AM,Warehouse,81.67,76.890756303,77.653631285,77.006360054,75.959456017,74.842741674,74.031427876,73.770491803
2024-W33,NJ Newark Lister Ave,PM,Production,89.01,89.469558401,89.288981289,88.751624033,89.377791802,89.441697742,89.313367352,89.118102114
2024-W33,NJ Swedesboro Commerce Blvd,PM,Quality,84.29,89.743589744,89.671361502,89.601231946,91.762518598,93.406989962,94.701580731,95.774647887
2024-W33,TX Irving,AM,Shipping,86.01,84.628670121,85.125858124,84.458553011,83.309234811,82.020061277,81.108621163,80.794701987
2024-W33,NJ Newark Lister Ave,AM,Production,89.72,88.874230431,89.824581518,89.555235426,89.553853236,89.667337005,89.896085442,90.080595164
2024-W33,AZ Phoenix,AM,Shipping,93.16,81.531531532,82.040229885,83.497044854,81.289035976,79.950418855,78.946415279,77.876106195
2024-W33,TX Grand Prairie Post and Paddock,AM,Shipping,82.86,74.666666667,75.652173913,77.508517287,75.948366237,75.406309587,74.27869933,72.222222222
2024-W33,NJ Newark Lister Ave,PM,Warehouse,88.14,86.494252874,87.242026266,87.276014014,87.902921117,89.057047309,90.50967418,91.860465116
2024-W33,NJ Newark Lister Ave,PM,Shipping,94.19,94.565217391,93.086172345,93.235362465,95.4013971,96.796944359,97.69375271,98.148148148
2024-W33,TX Grand Prairie Post and Paddock,AM,Production,87.59,85.978835979,85.738396624,86.043814729,86.220034464,86.43641515,86.567677429,86.329113924
2024-W33,AZ Phoenix,PM,Shipping,100,88.432835821,90.0243309,90.825763585,89.050729132,88.703760506,89.469750201,90.789473684
2024-W33,AZ Phoenix,AM,Warehouse,85.79,80.537772087,80.976430976,80.625247088,80.500647462,80.034299223,79.473207341,78.947368421
2024-W33,TX Irving,AM,Warehouse,88.35,86.168910649,85,85.808229803,87.528220466,89.186676362,90.31973288,90.865384615
2024-W33,NJ Swedesboro Commerce Blvd,PM,Warehouse,81.82,84.45229682,86.230248307,85.799548027,86.178674522,86.468359608,86.527967811,85.915492958
2024-W33,AZ Phoenix,PM,Quality,88.12,75.654450262,77.701543739,77.187373207,76.059394919,75.932424889,76.683061287,78
2024-W33,TX Grand Prairie Post and Paddock,PM,Production,80,85.275288092,86.583184258,85.896673801,85.50353884,85.064786285,84.994464801,85
2024-W33,AZ Phoenix,AM,Production,91.32,86.337128575,87.237051441,86.8974524,87.624255006,88.41798446,89.507038898,90.55613851
2024-W33,NJ Swedesboro Commerce Blvd,AM,Warehouse,82.14,92,88.16,88.851875623,90.908664613,92.089759744,92.289348837,92.045454545
2024-W33,TX Irving,PM,Production,84.82,84.705399302,84.64186416,85.479082192,86.173770691,87.311870084,88.254392657,88.913362702
2024-W33,NJ Swedesboro Commerce Blvd,AM,Quality,95.24,88.888888889,87.427466151,88.422956301,91.482758297,94.955061978,97.466225863,98.529411765
2024-W33,NJ Swedesboro Commerce Blvd,AM,Shipping,94.44,88.965517241,88.444444444,89.707983843,92.319520655,94.865028667,96.613956753,97.222222222
2024-W32,NJ Newark Lister Ave,AM,Production,90.07,89.577540587,89.800011461,89.409858356,89.143218006,88.922535445,89.010752089,89.390111873
2024-W32,TX Irving,AM,Quality,88.73,84.848484848,83.191489362,83.576420036,82.875615665,82.265766673,81.8504563,81.818181818
2024-W32,CO Aurora,PM,Warehouse,77.14,88.505747126,88.104089219,89.19211083,90.299619955,92.119057061,94.318000584,96.666666667
2024-W32,TX Irving,PM,Quality,93.64,90.329218107,90.87403599,88.857809997,90.811446187,91.595709435,92.25642185,93.137254902
2024-W32,NJ Swedesboro Commerce Blvd,PM,Shipping,89.74,85.625,89.024390244,90.224709736,90.621979442,93.15973203,96.674709941,100
2024-W32,NJ Newark Lister Ave,PM,Warehouse,85.8,85.754583921,86.229205176,86.176477487,85.292399359,84.77057282,84.848777325,85.625
2024-W32,NJ Swedesboro Commerce Blvd,PM,Production,79.84,87.087912088,88.254639417,88.290991945,86.967988092,86.508521195,87.236797485,88.848263254
2024-W32,CO Aurora,AM,Quality,93.18,87.29281768,85.666666667,86.119151469,89.102629243,92.632212644,96.44405446,100
2024-W32,AZ Phoenix,PM,Production,80.17,80.750487329,81.266886821,81.260123207,80.87395424,81.000654582,81.741567131,82.997762864
2024-W32,NJ Swedesboro Commerce Blvd,AM,Quality,83.08,85.507246377,84.601449275,86.516244962,87.528975102,89.918064613,93.027109171,96.610169492
2024-W32,CO Aurora,AM,Production,89.02,88.446526151,89.313680332,89.396435999,90.419243215,91.692565815,92.788699002,93.350383632
2024-W32,TX Grand Prairie Post and Paddock,AM,Warehouse,88.33,77.637130802,79.002624672,77.713944558,77.421186175,76.530844437,75.149041034,73.214285714
2024-W32,TX Grand Prairie Post and Paddock,PM,Production,86.06,86.168741355,87.087912088,86.151571739,85.956901909,85.202437443,84.962615572,85.207100592
2024-W32,NJ Newark Lister Ave,PM,Quality,92.41,89.743589744,89.844559585,89.380802842,88.752769577,87.94403167,87.352550372,87.5
2024-W32,AZ Phoenix,AM,Shipping,91.23,82.637362637,84.033613445,84.823469472,83.616390994,83.340221337,83.876927961,84.946236559
2024-W32,AZ Phoenix,AM,Warehouse,78.65,81.030150754,81.385642738,81.02406057,81.513839588,81.677015782,81.663401252,81.25
2024-W32,AZ Phoenix,PM,Warehouse,87.39,88.888888889,88.746438746,88.096257282,85.767446914,82.862978692,80.333189634,78.409090909
2024-W32,NJ Newark Lister Ave,AM,Warehouse,86.97,85.917030568,86.571428571,86.519246944,86.195938835,86.319852125,86.768751641,87.373737374
2024-W32,TX Grand Prairie Post and Paddock,AM,Shipping,64.71,75.324675325,77.35042735,78.734403948,78.327193472,80.129985523,82.691560342,85.294117647
2024-W32,TX Irving,PM,Warehouse,89.89,93.038570085,92.861538462,93.082674425,93.071659023,92.91238414,92.634417705,92.307692308
2024-W32,AZ Phoenix,AM,Production,86.38,86.210670315,87.183462532,86.006551391,85.568487357,84.931899788,84.920214451,85.585585586
2024-W32,CO Aurora,AM,Warehouse,89.29,89.573459716,89.123867069,88.656743789,89.107412121,89.43989314,89.548375925,89.743589744
2024-W32,TX Irving,PM,Production,83.76,83.284641068,83.690258553,84.579288952,84.084691982,84.434054869,85.040569891,85.587188612
2024-W32,CO Aurora,PM,Production,65.67,89.494163424,89.309878214,89.299068648,88.726944996,87.638892522,86.773715738,87.179487179
2024-W32,NJ Swedesboro Commerce Blvd,AM,Production,87.91,87.254213483,87.344064386,87.582860008,87.86429499,88.987260839,90.784792236,92.724196277
2024-W32,TX Irving,AM,Warehouse,86.39,84.057971014,84.343821949,84.657500849,85.265984577,86.468579634,87.85684624,89.265536723
2024-W32,TX Irving,AM,Production,86.75,88.686327078,88.472622478,88.382112485,88.181251881,88.000514031,88.044126666,88.372093023
2024-W32,CO Aurora,PM,Quality,50,80.459770115,81.751824818,81.161858028,74.088777582,66.463761261,58.953660395,53.333333333
2024-W32,TX Irving,PM,Shipping,80.65,83.333333333,85.416666667,86.829945853,85.2429139,85.436711116,86.729227141,88.333333333
2024-W32,NJ Newark Lister Ave,AM,Shipping,89.14,89.442567568,89.279731993,89.442515718,90.146470838,90.671462154,90.754952218,90.298507463
2024-W32,AZ Phoenix,PM,Quality,84.47,76.439790576,76.320272572,76.983583381,74.693959618,72.569329976,70.860190081,69.662921348
2024-W32,AZ Phoenix,PM,Shipping,92.11,88.97338403,91.421568627,90.836019757,87.642357426,84.599566626,81.961493836,79.591836735
2024-W32,NJ Newark Lister Ave,PM,Shipping,91.61,92.097264438,92.73797841,92.044473641,93.5611004,94.682987729,95.740198937,96.598639456
2024-W32,CO Aurora,PM,Shipping,86.67,85.714285714,84.88372093,86.778730234,89.480145176,93.408110034,97.296974101,100
2024-W32,NJ Swedesboro Commerce Blvd,AM,Warehouse,86.21,89.32038835,87.311178248,88.215194704,90.23035128,92.154649641,93.307793581,93.75
2024-W32,AZ Phoenix,AM,Quality,81.68,78.793774319,80,79.432327227,78.759043782,78.405656523,78.548889643,79.130434783
2024-W32,TX Grand Prairie Post and Paddock,PM,Shipping,70,77.380952381,65.467625899,70.876379835,78.573423714,86.538101383,91.702020941,94.117647059
2024-W32,TX Grand Prairie Post and Paddock,AM,Production,84.43,85.359477124,86.22406639,85.974351588,86.142844731,86.616102976,87.669584793,89.317507418
2024-W32,CO Aurora,AM,Shipping,91.67,97.222222222,96.428571429,91.41253705,96.10255351,97.105215672,98.161621185,100
2024-W32,NJ Swedesboro Commerce Blvd,PM,Warehouse,82.09,84.931506849,86.283185841,85.77308076,86.354707047,87.353986564,89.273250211,91.803278689
2024-W32,NJ Newark Lister Ave,AM,Quality,83.51,88.192419825,87.984862819,87.038293007,87.928983653,88.063581997,87.751673875,87.012987013
2024-W32,TX Grand Prairie Post and Paddock,PM,Warehouse,83.33,88.324873096,87.71331058,86.060006913,88.352558509,89.357042829,89.792146745,90.243902439
2024-W32,NJ Swedesboro Commerce Blvd,PM,Quality,86.96,89.928057554,87.759815242,88.071022139,88.894920036,89.303406861,89.39028796,88.888888889
2024-W32,NJ Swedesboro Commerce Blvd,AM,Shipping,88.89,85.906040268,88.209606987,87.98193875,89.024439362,91.05449834,93.806579739,96.551724138
2024-W32,NJ Newark Lister Ave,PM,Production,81.53,89.526248399,89.297137702,88.666003966,89.552480604,89.951857283,90.14444996,90.178089584
2024-W32,TX Irving,AM,Shipping,83.11,86.873920553,86.206896552,85.539429227,85.14823659,84.048921587,82.529834411,80.769230769
2024-W31,TX Irving,PM,Shipping,91.04,84.07079646,87.64940239,86.562144499,83.759446323,82.278591743,82.017669125,82.716049383
2024-W31,CO Aurora,PM,Production,95.49,90.257879656,89.7597254,89.44110816,89.087812391,87.96116669,85.673966759,80.303030303
2024-W31,NJ Swedesboro Commerce Blvd,AM,Quality,98.53,84.102564103,83.952702703,84.995219385,83.781900454,83.512085034,83.602768551,83.908045977
2024-W31,NJ Swedesboro Commerce Blvd,AM,Warehouse,92.05,86.433260394,86.562942008,87.276610546,88.532085498,90.336858367,91.913368646,92.929292929
2024-W31,AZ Phoenix,AM,Production,90.56,86.79245283,87.454059472,86.099909243,85.557462975,83.919355859,81.99307149,79.947229551
2024-W31,NJ Swedesboro Commerce Blvd,PM,Quality,95.77,88.372093023,86.870897155,87.925766768,88.897839297,89.765763671,90.918043749,92.753623188
2024-W31,NJ Swedesboro Commerce Blvd,AM,Production,90.56,86.13204703,86.76872608,86.752735028,85.282234496,83.461751701,81.00276549,77.286135693
2024-W31,NJ Newark Lister Ave,PM,Shipping,98.15,91.14658926,92.748091603,91.071948361,91.816826365,92.16574733,92.69251901,93.292682927
2024-W31,TX Grand Prairie Post and Paddock,PM,Warehouse,85.42,88.235294118,85.284280936,85.204466146,87.365991574,88.359498749,88.488504642,88.13559322
2024-W31,TX Irving,PM,Production,88.91,83.283994474,83.727194808,84.368481772,83.173227885,82.752676317,82.784559967,83.203125
2024-W31,TX Irving,AM,Production,89.24,88.477220351,88.935558749,88.384384838,88.05620078,87.419345946,86.594848283,85.652920962
2024-W31,NJ Newark Lister Ave,AM,Production,90.08,89.857604613,89.875952606,89.414494828,88.977401911,88.162139042,87.230874932,86.38258453
2024-W31,TX Irving,PM,Warehouse,95.74,92.876712329,93.257074052,93.256487106,93.533286153,93.74214055,93.837916013,93.632958801
2024-W31,CO Aurora,PM,Quality,85.71,82.474226804,85.430463576,85.208888676,82.974411831,80.240108576,76.334911081,70.588235294
2024-W31,TX Irving,PM,Quality,93.81,90.340909091,89.550425273,88.064002105,89.602019339,89.739830689,89.382803182,88.709677419
2024-W31,NJ Swedesboro Commerce Blvd,AM,Shipping,97.22,85,87.083333333,86.492924675,85.402735996,85.077906175,85.845683929,87.5
